segment,anomaly,train,channel,sampling,duration,len,mean,var,std,kurtosis,skew,n_peaks,smooth10_n_peaks,smooth20_n_peaks,diff_peaks,diff2_peaks,diff_var,diff2_var,gaps_squared,len_weighted,var_div_duration,var_div_len
178,0.0,1.0,CADC0872,1,252,253,-1.0241679411067191e-05,2.7050208669530044e-10,1.6446947640680944e-05,-1.458085778653079,-0.0475477001232453,1,1,1,75,90,4.824718621302999e-13,9.407023030110262e-13,252,253,1.073420978949605e-12,1.06917820828182e-12
179,1.0,1.0,CADC0872,1,271,272,-5.743108445955883e-06,5.41615778053019e-10,2.3272640117808277e-05,-1.154320703575232,0.1881230608846961,2,2,2,1,3,2.153502274057323e-11,5.695634608330962e-11,271,272,1.998582206837709e-12,1.9912344781360997e-12
180,0.0,1.0,CADC0872,1,313,314,-6.265987289808918e-06,6.566076227491925e-10,2.5624356045551515e-05,-1.5111726451667071,0.0423899300871552,1,1,1,87,105,5.44108853077956e-13,8.395420535494058e-13,313,314,2.0977879321060466e-12,2.0911070788190843e-12
181,0.0,1.0,CADC0872,1,275,276,-2.206591628985507e-05,2.5878766076117787e-10,1.6086878527581972e-05,-1.4863839637580174,0.0314823057343434,1,1,1,87,93,4.262516150652972e-13,8.867528233503712e-13,275,276,9.41046039131556e-13,9.376364520332534e-13
185,0.0,1.0,CADC0872,1,328,329,6.43280142857143e-06,1.810106665663588e-10,1.345402046105025e-05,-0.6693012066905544,-0.5799301018865818,1,1,1,91,105,2.7237375898865584e-13,6.066451516254314e-13,328,329,5.518617883120694e-13,5.501843968582333e-13
186,0.0,1.0,CADC0872,1,308,309,1.2264492864077668e-05,4.00193314768621e-10,2.000483228544096e-05,-0.9893204216410902,-0.3639221840895109,1,1,1,89,105,4.231169663347885e-13,7.711882641833487e-13,308,309,1.2993289440539645e-12,1.295123996014955e-12
187,0.0,1.0,CADC0872,1,309,310,7.711808558064515e-06,5.852471200081189e-10,2.419188128294529e-05,-1.488193913409654,-0.073212956617457,1,1,1,86,103,5.208496801227832e-13,7.327327100234495e-13,309,310,1.894003624621744e-12,1.887893935510061e-12
191,1.0,1.0,CADC0872,1,274,275,-5.346578342181819e-06,8.961308728395816e-11,9.46641892607538e-06,-0.842751943833298,-0.8455014703426457,1,1,0,69,80,2.899482711169029e-13,7.731650736658986e-13,274,275,3.270550630801393e-13,3.2586577194166613e-13
192,1.0,1.0,CADC0872,1,359,360,-1.3641331194444445e-06,2.1907181786110482e-10,1.4801074888706726e-05,-1.426620461205589,-0.0303968619978541,2,1,1,32,55,5.907294644040084e-13,1.2991242577090481e-12,359,360,6.102279049055845e-13,6.085328273919579e-13
193,1.0,1.0,CADC0872,1,361,362,-2.131730232044199e-06,1.7953251780808559e-10,1.3398974505837589e-05,-1.2788943826388497,0.0843739144712085,2,2,2,3,6,2.758649891376353e-12,5.791622342779594e-12,361,362,4.97319993928215e-13,4.959461817902919e-13
194,1.0,1.0,CADC0872,1,330,331,-2.522479438670695e-06,1.1317326368979183e-10,1.0638292329588984e-05,-0.9351172021378428,-0.4471626870008666,1,1,1,2,2,2.122322875672187e-12,4.470099080759077e-12,330,331,3.429492839084601e-13,3.419131833528454e-13
195,1.0,1.0,CADC0872,1,306,307,5.07453661237785e-06,1.7746441813181524e-10,1.3321577163827683e-05,1.2731496252625174,1.4718480086714258,1,1,1,2,2,1.5722030463390354e-11,4.201539843437158e-11,306,307,5.799490788621415e-13,5.780599939147078e-13
199,0.0,1.0,CADC0872,1,441,442,1.2137942963800925e-06,6.507066881385252e-10,2.550895309765819e-05,-1.1175481762292698,-0.3655591565358119,1,1,1,137,152,3.172895337972982e-13,6.566294588547886e-13,441,442,1.4755253699286288e-12,1.4721870772364829e-12
200,0.0,1.0,CADC0872,1,425,426,7.195646134976526e-06,2.740600593263693e-10,1.655475941614282e-05,-1.5082766435689812,0.1080302129369434,1,1,1,132,142,3.0953365757988093e-13,7.582793706191015e-13,425,426,6.448471984149867e-13,6.433334725971109e-13
201,1.0,1.0,CADC0872,1,371,372,-5.399599475806451e-06,5.598374411792185e-11,7.482228552906003e-06,-1.5106559654891054,-0.1216109051076716,1,1,1,64,81,3.967502534542017e-13,9.71900408956819e-13,371,372,1.5089957983267348e-13,1.504939358008652e-13
205,1.0,1.0,CADC0872,1,365,366,1.1993602360655738e-05,2.976570060266713e-10,1.7252739087654207e-05,-0.791996159067506,-0.747134493613411,1,1,1,105,123,2.761303928297889e-13,6.482730524428124e-13,365,366,8.154986466484144e-13,8.132705082695937e-13
207,1.0,1.0,CADC0872,1,387,388,-1.7437637487113397e-06,1.9207660675232272e-10,1.3859170492937978e-05,-1.2551677674172048,-0.2006331689135973,1,1,1,31,36,5.622952658732363e-13,1.2374812005937192e-12,387,388,4.963219812721517e-13,4.950428009080483e-13
208,0.0,1.0,CADC0872,1,456,457,2.802405646608315e-06,2.415806573034458e-10,1.5542865157474854e-05,-1.3319764533110423,-0.1874447876181039,1,1,1,134,149,2.9268661142252773e-13,7.168999309547485e-13,456,457,5.29782143209311e-13,5.286228825020696e-13
210,0.0,1.0,CADC0872,1,426,427,9.97950330765808e-06,5.119773900325633e-10,2.262691737803812e-05,-1.3276585842539963,-0.165896501662277,1,1,1,129,145,3.5849029793067294e-13,7.51943708838455e-13,426,427,1.2018248592313692e-12,1.1990102811067056e-12
211,0.0,1.0,CADC0872,1,282,283,-1.7146484240282687e-05,3.5450215982831485e-11,5.954008396268138e-06,-0.6609700824723754,-0.8690961354483692,1,1,1,89,101,2.760567343400282e-13,7.935113801161282e-13,282,283,1.257099857547216e-13,1.252657808580618e-13
212,1.0,1.0,CADC0872,1,391,392,-3.2345738512755098e-06,1.9776540497410636e-10,1.4062908837580736e-05,-0.7957637475531518,-0.8117325925619459,1,2,2,2,3,1.0906849047416252e-11,3.126487378288847e-11,391,392,5.057938746140827e-13,5.045035841176183e-13
213,0.0,1.0,CADC0872,1,444,445,1.6091926896629212e-05,6.127863896194258e-10,2.475452260940263e-05,-0.4079492594322289,-0.7743515936701686,1,1,1,136,147,3.7564557837939125e-13,8.149785373562236e-13,444,445,1.3801495261698782e-12,1.3770480665605078e-12
216,0.0,1.0,CADC0872,1,369,370,4.963643330270269e-06,1.4585835383448943e-10,1.2077183191228386e-05,-1.351203041077904,-0.0835901704726101,1,1,1,116,124,2.5613066167259343e-13,6.385856507564633e-13,369,370,3.952800916923834e-13,3.942117671202418e-13
217,0.0,1.0,CADC0872,1,353,354,-7.953226887005652e-06,9.358227231315778e-11,9.67379306751792e-06,-1.145400587520538,-0.2395255286442159,1,1,1,115,116,2.885577810277509e-13,7.814318132326915e-13,353,354,2.651055872893988e-13,2.6435670144959824e-13
219,0.0,1.0,CADC0892,5,215,44,0.3608528227272727,0.1763189048629917,0.4199034470720522,-1.1431892127341254,0.6792455325622585,1,1,1,3,6,0.0058825465705772,0.0021332786692342,1093,220,0.0008200879295953,0.0040072478377952
220,0.0,1.0,CADC0892,5,250,52,0.3112935942307692,0.1912140687043528,0.4372803090745716,-0.4778971165880192,1.0581193615064777,1,1,1,5,11,0.0059475228494431,0.0012736127415499,1262,260,0.0007648562748174,0.0036771936289298
222,0.0,1.0,CADC0892,5,227,46,0.3346076369565217,0.2152083854073153,0.4639055781161887,-0.4392186993768341,1.0520200455336757,1,1,1,2,8,0.0083020456995924,0.001421954744534,1147,230,0.0009480545612657,0.0046784431610285
223,0.0,1.0,CADC0892,5,186,38,0.3892984931578947,0.205786343138804,0.4536367965000238,-1.137544296678708,0.6900828737916546,1,1,1,2,10,0.0085984312924364,0.0015755016776703,936,190,0.0011063781889183,0.0054154300826001
225,0.0,1.0,CADC0892,5,210,43,0.4038187609302325,0.2435264740369158,0.493484015989288,-0.7975440295037033,0.8648557653835615,1,1,1,3,10,0.0089847843624495,0.0014042419514371,1050,215,0.0011596498763662,0.0056634063729515
227,0.0,1.0,CADC0892,5,230,47,0.4639485127659574,0.2396075155305969,0.4894972068670024,-0.9958764331165816,0.7228087380918319,1,1,1,2,10,0.0067940922534357,0.0013362583340485,1150,235,0.0010417718066547,0.0050980322453318
231,0.0,1.0,CADC0892,5,216,44,0.4659003309090909,0.2303085219903421,0.4799047009462839,-1.1125737256990067,0.6391023247339261,1,1,1,3,11,0.0066947484847007,0.00119760082567,1102,220,0.0010662431573626,0.0052342845906895
232,0.0,1.0,CADC0892,5,292,59,0.3414036744067796,0.2177745215083967,0.4666631777935738,-0.1655150985577216,1.1706982952525882,1,1,1,1,10,0.0059139308150739,0.0011156296748551,1474,295,0.0007458031558506,0.003691093584888
234,0.0,1.0,CADC0892,5,202,41,0.4446756141463414,0.2724801190153342,0.5219962825685008,-0.9183338043663212,0.7681382951198449,1,1,1,4,8,0.0107389616023582,0.003529598534184,1034,205,0.0013489114802739,0.0066458565613496
236,0.0,1.0,CADC0892,5,221,45,0.3203752488888889,0.1651295819138455,0.4063613932374058,-0.9329654086726608,0.8334046413384864,1,1,1,4,9,0.0056421610805163,0.0012418835314604,1111,225,0.0007471926783431,0.0036695462647521
237,0.0,1.0,CADC0892,5,241,49,0.3455333142857142,0.1986541328600134,0.445706330289366,-0.8888899229112983,0.8604742701613701,1,1,1,3,11,0.0058405086836316,0.0010357188372442,1211,245,0.0008242910077178,0.0040541659767349
240,0.0,1.0,CADC0874,1,461,462,2.0530559121212123e-05,3.552744226912832e-10,1.8848724696681293e-05,-0.880081455640263,-0.6115667845314539,1,1,1,133,143,2.599811213871919e-13,6.545411734752016e-13,461,462,7.706603529095081e-13,7.689922569075395e-13
241,1.0,1.0,CADC0874,1,535,536,4.915656410820895e-06,6.478290416898054e-10,2.5452485962864323e-05,-1.1437299666218226,-0.0780857575966464,2,2,2,2,2,1.2962403033328478e-11,3.661370775744458e-11,535,536,1.2108954050276736e-12,1.2086362718093385e-12
242,0.0,1.0,CADC0874,1,637,638,-1.4712703769435736e-05,2.2924993112189871e-10,1.5141001655171256e-05,-1.335074532060212,0.1736058846198943,1,1,1,181,194,2.47670397680334e-13,6.344947003924306e-13,637,638,3.598900017612225e-13,3.593259108493711e-13
246,1.0,1.0,CADC0874,1,521,522,-8.350868078544063e-06,3.7574951503722657e-10,1.938425946579406e-05,-1.3818016718146815,0.0730974859952828,2,2,1,2,4,6.4925346260344615e-12,1.312791762642635e-11,521,522,7.212082822211643e-13,7.19826657159438e-13
247,1.0,1.0,CADC0874,1,642,643,-1.736462774183515e-05,1.2467229166461112e-10,1.1165674707092763e-05,-0.9460466355418689,-0.4723292756804695,12,1,1,72,100,2.4062796960406216e-12,6.062557858701941e-12,642,643,1.9419360072369333e-13,1.9389158890297218e-13
248,1.0,1.0,CADC0874,1,618,619,6.546988954975766e-06,3.5330655776946997e-10,1.879645066946071e-05,-1.140642542992618,-0.4412526060802827,4,2,2,19,40,5.497335181695067e-12,1.2205853402912987e-11,618,619,5.716934591738996e-13,5.70769883310937e-13
249,1.0,1.0,CADC0874,1,623,624,2.1150898966987177e-05,2.64451432830065e-10,1.62619627606899e-05,-1.1015301780437343,-0.1827180447938876,4,3,3,4,7,1.552543646932856e-11,4.085163479439616e-11,623,624,4.244806305458508e-13,4.238003731251042e-13
253,1.0,1.0,CADC0874,1,513,514,2.4247871342412445e-06,1.5627987557554582e-10,1.2501194965904093e-05,-0.4260448385519524,-0.5659218445023012,4,2,2,42,60,2.4985222007595123e-12,6.632008414694614e-12,513,514,3.046391336755279e-13,3.0404645053608137e-13
254,0.0,1.0,CADC0874,1,554,555,1.3264467632495497e-05,2.4692608223214234e-10,1.5713881832066268e-05,-1.4931485854769595,0.0084900383381465,4,1,1,88,108,1.8051297961997288e-12,5.2327949521014665e-12,554,555,4.457149498775133e-13,4.4491185987773394e-13
255,0.0,1.0,CADC0874,1,480,481,1.2177035617463618e-05,5.308742712956425e-10,2.304070900158332e-05,-1.2516925726281285,-0.1251146499564498,1,1,1,121,137,2.272474964667905e-12,6.551110913154222e-12,480,481,1.1059880651992554e-12,1.103688713712355e-12
257,0.0,1.0,CADC0874,1,475,476,-1.1807423165966383e-05,1.8878288965050347e-10,1.3739828588832668e-05,-1.4121929389019672,0.0516669481981535,6,1,1,90,115,1.90881395619318e-12,5.676327191505159e-12,475,476,3.9743766242211263e-13,3.9660270934979724e-13
258,0.0,1.0,CADC0874,1,516,517,-8.423836201914893e-06,1.1554574646992503e-10,1.0749220737798858e-05,-1.236431833439803,-0.2010645789812525,6,1,1,92,123,1.818462890686595e-12,5.209261713157652e-12,516,517,2.2392586525179278e-13,2.234927397870891e-13
262,0.0,1.0,CADC0874,1,428,429,-2.15782434009324e-06,4.537961552170775e-10,2.1302491760756004e-05,-1.3905407972732418,0.0438779742369015,3,1,1,58,79,2.16305358021214e-12,5.340142884135775e-12,428,429,1.0602713906941065e-12,1.0577998956109033e-12
263,1.0,1.0,CADC0874,1,482,483,-1.1451238251552795e-05,2.0297086362992622e-10,1.4246784325942688e-05,-1.2390920610011091,-0.2168735105701833,12,2,1,48,81,4.201558212877509e-12,1.0501982295311424e-11,482,483,4.211013768255731e-13,4.2022953132489897e-13
264,1.0,1.0,CADC0874,1,471,472,-3.349303167796609e-06,1.381390864756979e-10,1.1753258547130576e-05,-1.11745986463876,-0.3655351928447585,5,4,2,13,33,2.1647660138700357e-12,4.6700930012770906e-12,471,472,2.932889309462801e-13,2.9266755609258033e-13
267,0.0,1.0,CADC0874,1,459,460,3.794593534130435e-06,5.127269543307258e-10,2.264347487314449e-05,-1.4636343833523426,-0.0517919303544426,1,1,1,135,153,3.327044133273021e-13,6.993792955811153e-13,459,460,1.1170521880843702e-12,1.1146238137624476e-12
271,0.0,1.0,CADC0874,1,489,490,5.887717069591837e-06,2.1192793382954847e-10,1.4557744805757125e-05,-1.3518490990128542,-0.0478937857636434,1,1,1,104,135,7.901365398884756e-13,2.232370029663874e-12,489,490,4.333904577291381e-13,4.3250598740724187e-13
274,0.0,1.0,CADC0874,1,415,416,1.3213999743749998e-06,5.226429326121044e-10,2.286138518576913e-05,-1.455409951990813,0.0381874542927743,1,1,1,129,137,4.05950989892065e-13,8.470843909229708e-13,415,416,1.2593805605110953e-12,1.256353203394482e-12
275,0.0,1.0,CADC0874,1,445,446,-5.94508308632287e-06,2.738890682831893e-10,1.6549594202976377e-05,-1.3965311367081812,-0.0189217654557457,1,1,1,137,145,3.3983599200462023e-13,8.707303167088386e-13,445,446,6.154810523217737e-13,6.141010499623078e-13
280,1.0,1.0,CADC0874,1,415,416,-1.447786809374999e-06,3.8431895640312256e-10,1.9604054590903447e-05,-1.2635866936959697,0.1967479595936789,1,1,1,5,3,1.5498688488342998e-12,3.229306547479851e-12,415,416,9.260697744653555e-13,9.23843645199814e-13
283,1.0,1.0,CADC0874,1,478,479,-1.2997764143235903e-06,1.0257918369536444e-10,1.012813821466534e-05,-0.8983877456357119,-0.2663212781306946,2,2,2,2,3,5.702212266111727e-12,1.551912383060802e-11,478,479,2.1460080270996745e-13,2.141527843327024e-13
284,1.0,1.0,CADC0874,1,449,450,4.584135606444444e-06,2.2982560926907478e-10,1.5160000305708267e-05,-1.4114754258587183,-0.0032655867998753,2,2,1,39,70,1.7171059641915452e-12,4.476209553190461e-12,449,450,5.118610451427055e-13,5.107235761534994e-13
285,0.0,1.0,CADC0874,1,443,444,5.328725221846848e-06,4.0168603219417343e-10,2.0042106480960865e-05,-1.4412834190850488,0.0336531031573357,1,1,1,115,127,8.703463805126912e-13,2.4090938338227823e-12,443,444,9.067404789936196e-13,9.046982707075978e-13
286,1.0,1.0,CADC0874,1,410,411,4.547663381995135e-06,5.194300031535355e-10,2.2791007067559248e-05,-1.4030188753127373,0.1325468431565319,3,2,2,2,5,5.997632983890291e-12,1.1986270415168944e-11,410,411,1.2669024467159409e-12,1.2638199590110357e-12
287,0.0,1.0,CADC0874,1,436,437,3.453854398169336e-06,4.5463963741316204e-10,2.132228030519161e-05,-1.5160925804941523,-0.0080430424757562,1,1,1,139,150,3.562412594324445e-13,7.924781766091768e-13,436,437,1.0427514619567938e-12,1.0403653030049477e-12
288,1.0,1.0,CADC0874,1,440,441,3.134955192743767e-07,3.0481837828562616e-10,1.7459048607688397e-05,-1.1415300029107096,0.1339630009029291,2,2,1,2,3,1.7687948272939398e-11,5.2041584651091436e-11,440,441,6.927690415582414e-13,6.911981367021002e-13
290,1.0,1.0,CADC0874,1,439,440,4.777621143181818e-06,2.367835825878268e-10,1.5387773802205007e-05,-1.3090296445833978,-0.0202883469741582,2,1,1,2,6,1.5779017972986626e-12,3.333696637497099e-12,439,440,5.393703475804711e-13,5.381445058814245e-13
291,1.0,1.0,CADC0874,1,452,453,3.7685600110375258e-06,4.997092838763163e-10,2.2354178219659885e-05,-1.292495158580652,0.063716704249958,2,2,2,2,4,1.5386754018634403e-11,3.863921474949943e-11,452,453,1.1055515130006999e-12,1.1031110019344734e-12
293,1.0,1.0,CADC0874,1,440,441,2.3156192428571427e-06,2.9298218148800724e-10,1.7116722276417505e-05,-1.3067146590575869,-0.0494912447544697,2,2,2,1,4,1.2326506633859585e-12,2.543550423704264e-12,440,441,6.658685942909255e-13,6.643586881814223e-13
294,1.0,1.0,CADC0874,1,431,432,-4.3166904930555654e-07,1.4897943594562476e-10,1.220571325018021e-05,1.7181707814991407,0.7141639236088707,2,3,2,1,2,1.6399160091115227e-11,3.296824867133044e-11,431,432,3.456599441893846e-13,3.4485980542968694e-13
295,1.0,1.0,CADC0874,1,447,448,-1.220345450669643e-06,9.708754862031471e-11,9.853301407158657e-06,-1.5077249486254316,-0.1049344990807841,2,2,2,4,29,8.944096199138253e-13,1.8905677582589186e-12,447,448,2.1719809534746025e-13,2.1671327817034538e-13
296,1.0,1.0,CADC0874,1,474,475,-1.0136428231578944e-07,2.701287119374696e-10,1.6435592838028984e-05,-1.1393629841202728,-0.2079527061976161,2,2,2,2,3,5.235635181171154e-12,1.3060418767009665e-11,474,475,5.698917973364337e-13,5.68692025131515e-13
298,1.0,1.0,CADC0874,1,456,457,-6.823789934354536e-08,3.2099154180390993e-10,1.791623682037916e-05,-0.6099825903443534,0.1755993525079876,2,2,2,1,2,5.217062351749592e-12,1.0479527033893671e-11,456,457,7.039288197454165e-13,7.023884941004595e-13
299,1.0,1.0,CADC0874,1,492,493,8.410616911622717e-06,2.8290332434909044e-10,1.6819730210353863e-05,-1.4575346708180283,0.0084621013470693,3,3,2,2,6,2.5322775415357718e-12,5.2495683355623145e-12,492,493,5.750067568070945e-13,5.738404145011976e-13
300,1.0,1.0,CADC0874,1,499,500,2.14393720102e-06,1.0229725250070725e-10,1.0114210423987988e-05,-1.249226146118187,0.2590925391163488,2,2,2,1,12,1.3076830573515456e-12,2.797619988192444e-12,499,500,2.050045140294735e-13,2.0459450500141453e-13
302,0.0,1.0,CADC0874,1,513,514,-6.126638621575876e-06,1.942753834057421e-10,1.3938270459628129e-05,-1.1471208577494398,-0.2045223747393815,1,1,1,154,166,2.772961131456901e-13,7.440221480026509e-13,513,514,3.787044510833181e-13,3.7796767199560734e-13
303,0.0,1.0,CADC0874,1,511,512,-1.6318384132812491e-06,4.4750464247069176e-10,2.115430553033334e-05,-1.475799044275182,0.0381296070417269,1,1,1,149,166,2.996263844121199e-13,7.031402126356265e-13,511,512,8.757429402557569e-13,8.740325048255698e-13
305,1.0,1.0,CADC0874,1,551,552,1.4230006739130436e-05,4.852550626571153e-10,2.2028505683707087e-05,-1.4081000535126482,0.0489697023936481,2,2,1,1,3,1.525744747651592e-12,3.092422985916868e-12,551,552,8.806806944775236e-13,8.790852584368033e-13
307,1.0,1.0,CADC0874,1,568,569,-5.958848278734623e-06,3.1618721864172404e-10,1.7781653990608523e-05,-1.2621448603204417,-0.2464441127892514,2,2,2,2,5,2.162528556504376e-12,4.451473237244772e-12,568,569,5.566676384537395e-13,5.556893121998666e-13
311,1.0,1.0,CADC0874,1,617,618,3.606775556634309e-07,1.4147830881866948e-10,1.1894465470069242e-05,-1.1747755380848224,-0.1911037968919151,2,1,1,51,122,3.341911029483344e-13,8.400681336524097e-13,617,618,2.2930033844192793e-13,2.289293022955817e-13
312,1.0,1.0,CADC0874,1,650,651,-8.781999760368665e-06,2.3558021668845084e-10,1.5348622631638673e-05,-0.9700192847627336,-0.3413720934413149,2,2,2,1,4,1.595918687873837e-12,3.3822438058520327e-12,650,651,3.6243110259761676e-13,3.618743727933193e-13
313,1.0,1.0,CADC0874,1,538,539,-2.107213661595548e-06,6.881869708732e-10,2.623331795395314e-05,-1.3862665580217983,0.161089327750751,3,2,2,2,2,2.021696731012821e-11,5.820161765916799e-11,538,539,1.2791579384260222e-12,1.2767847326033396e-12
316,1.0,1.0,CADC0874,1,671,672,-1.4751074032738093e-06,4.1548226731569875e-10,2.0383382136331023e-05,-1.2950515651245007,-0.0033923456841708,2,2,2,1,9,9.651751135273997e-13,2.0124205700687684e-12,671,672,6.19198610008493e-13,6.182771835055042e-13
317,0.0,1.0,CADC0874,1,610,611,-2.4689046270049083e-06,5.358564822913603e-10,2.314857408764869e-05,-1.5192525038582296,0.0629481830757472,1,1,1,174,196,2.810111411663585e-13,6.036510653846066e-13,610,611,8.784532496579677e-13,8.77015519298462e-13
319,1.0,1.0,CADC0874,1,914,915,1.2491965480546447e-05,1.3408859313534451e-10,1.1579662911127617e-05,-1.2541567588336688,-0.2610796486677867,5,5,4,4,11,3.101651054064827e-12,6.375139722462109e-12,914,915,1.4670524413057388e-13,1.4654491053043117e-13
322,1.0,1.0,CADC0874,1,1039,1040,1.6642899749326924e-05,3.3746451880361675e-10,1.837020736964112e-05,-0.4720169656041499,-0.3099380484185569,3,3,3,3,5,1.6893681166777756e-11,4.8192431358366997e-11,1039,1040,3.24797419445252e-13,3.2448511423424693e-13
323,0.0,1.0,CADC0874,1,779,780,9.161525776923077e-06,3.702652966034569e-10,1.924227888280016e-05,-1.1526029517323726,-0.3462450658466417,1,1,1,234,252,2.288866865514897e-13,6.305135758613395e-13,779,780,4.753084680403812e-13,4.746990982095602e-13
